Changes to be reflected on webiste,,Check Status,State Name,State Shortname,Entity,File Name,Google drive link,Document heirarchy,Parent file name,Source Link,Title length,ID as per document,Document title,Document short name,Type of Document/ Document Type-detail,Date of issuance,Year of Issuance,Petitioner,Respondents,Start year of consideration,End year of consideration,Document type,Sector,Sub-sector,Status,Issuing authority,Type of issuing authority,Additional tags,About document,Document format,Summary available on indiaredata.org,Sharmila's Comment,Amruta's Comments
,,,Karnataka,KA,CESC,KA-KERC-CESC-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1Jcx87Ls2awhkHkEmXkQVSlk9-5Vrb9AQ/view?usp=drive_link,Parent,KA-KERC-CESC-RPO-Compliance-Order-2017-18,,48,,CESC's Annual Performance Review (APR) For FY 18,CESC RPO Compliance Order 2017-18,,30 May 2019,2019,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,CESC,KA-KERC-CESC-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1er2FrG0gyllw-5kflCv3y4fMR-hM6yhx/view?usp=drive_link,Parent,KA-KERC-CESC-RPO-Compliance-Order-2018-19,,48,,CESC's Annual Performance Review (APR) For FY 19,CESC RPO Compliance Order 2018-19,,4 Nov 2020,2020,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,CESC,KA-KERC-CESC-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1rQUAPAspzYZtq8CqnLzDijZRD5khAqxu/view?usp=drive_link,Parent,KA-KERC-CESC-RPO-Compliance-Order-2019-20,,274,,"In the matter of: Application of the Chamundeshwari Electricity Supply Corporation Limited, in respect of Annual Performance Review for FY20, Approval of revised Annual Revenue Requirement and Revision of Retail Supply Tariff for FY22, under the Multi Year Tariff framework.",CESC RPO Compliance Order 2019-20,,9 Jun 2021,2021,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,CESC,KA-KERC-CESC-RPO-Compliance-Order-2020-21,https://drive.google.com/file/d/1fK1bnRTcCdJqT-ZwY6hclPVn3ruFaY1Z/view?usp=drive_link,Parent,KA-KERC-CESC-RPO-Compliance-Order-2020-21,,283,,"In the matter of: Application of the Chamundeshwari Electricity Supply Corporation Limited, in respect of Annual Performance Review for FY21, Approval of Annual Revenue Requirement for FY23 to FY25 and Revision of Retail Supply Tariff for FY23, under the Multi Year Tariff framework.",CESC RPO Compliance Order 2020-21,,4 Apr 2022,2022,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,CESC,KA-KERC-CESC-RPO-Compliance-Order-2021-22,https://drive.google.com/file/d/1atCRpljuRfjqiu_fO58mEhpI5BO7CsaA/view?usp=drive_link,Parent,KA-KERC-CESC-RPO-Compliance-Order-2021-22,,48,,CESC's Annual Performance Review (APR) For FY 22,CESC RPO Compliance Order 2021-22,,15 May 2023,2023,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,CESC,KA-KERC-CESC-RPO-Compliance-Order-2022-23,https://drive.google.com/file/d/11Hn1Q_FH4fHgUJuEQ7zS0mae6r5N4Jr_/view?usp=drive_link,Parent,KA-KERC-CESC-RPO-Compliance-Order-2022-23,,205,,"In the matter of:Application for Annual Performance Review for FY23, Approval of Revised Annual Revenue Requirement for FY25 and Revision of Retail Supply Tariff for FY25 under Multi Year Tariff framework.",CESC RPO Compliance Order 2022-23,,28 Apr 2024,2024,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2014-15,https://drive.google.com/file/d/1HSnkvC0f1ARndcdld19TH8tT6_7LPR3o/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2014-15,,213,,"In the matter of:Application of GESCOM in respect of the Annual Performance Review for FY15, Annual Revenue Requirement for FY17-19 and Revision of Retail Supply Tariff for FY17, under Multi Year Tariff framework.",GESCOM RPO Compliance Order 2014-15,,30 Mar 2016,2016,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2015-16,https://drive.google.com/file/d/1w97yTNWG8hbjvL3DTX_BLFl52y_FCOE0/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2015-16,,50,,GESCOM's Annual Performance Review (APR) For FY 16,GESCOM RPO Compliance Order 2015-16,,11 Apr 2017,2017,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/1w9fgaEq_GeU74jS-72-B20X32HBFsOOA/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2016-17,,50,,GESCOM's Annual Performance Review (APR) For FY 17,GESCOM RPO Compliance Order 2016-17,,14 May 2018,2018,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1d-_Ve2L3faZSbWEQjsc3StG8sVVX_kBj/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2017-18,,50,,GESCOM's Annual Performance Review (APR) For FY 18,GESCOM RPO Compliance Order 2017-18,,30 May 2019,2019,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1pK8vjKde1g6tf1VPYG0r2BVhX_fyOElW/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2018-19,,50,,GESCOM's Annual Performance Review (APR) For FY 19,GESCOM RPO Compliance Order 2018-19,,4 Nov 2020,2020,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1SLYN9gXJn-EtBEE1Cnl9CGdsf5WdVpg_/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2019-20,,256,,"In the matter of: Application of the Gulbarga Electricity Supply Company Limited, in respect of the Annual Performance Review for FY20, approval of Annual Revenue Requirement and Revision of Retail Supply Tariff for FY22, under Multi Year Tariff framework.",GESCOM RPO Compliance Order 2019-20,,9 Jun 2021,2021,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2020-21,https://drive.google.com/file/d/1sr8bIxSs4AIaoTSZdN9uxCBxVHCldfnD/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2020-21,,273,,"In the matter of: Application of the Gulbarga Electricity Supply Company Limited, in respect of the Annual Performance Review for FY21, approval of Annual Revenue Requirement for FY23 to FY25 and Revision of Retail Supply Tariff for FY23, under Multi Year Tariff framework.",GESCOM RPO Compliance Order 2020-21,,4 Apr 2022,2022,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2021-22,https://drive.google.com/file/d/1d1An1Zwozgf-sRtmR8brak4DQbSWZpZ_/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2021-22,,50,,GESCOM's Annual Performance Review (APR) For FY 22,GESCOM RPO Compliance Order 2021-22,,12 May 2023,2023,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,GESCOM,KA-KERC-GESCOM-RPO-Compliance-Order-2022-23,https://drive.google.com/file/d/1mgm5O4_3KHY5BnLLMrk93ucd7B9FDPeN/view?usp=drive_link,Parent,KA-KERC-GESCOM-RPO-Compliance-Order-2022-23,,216,,"In the matter of: Application for Annual Performance Review for FY23, Approval of Revised Annual Revenue Requirement for FY25 and Revision of Retail Supply Tariff for FY25 under Multi Year Tariff framework, filed by:",GESCOM RPO Compliance Order 2022-23,,28 Apr 2024,2024,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2014-15,https://drive.google.com/file/d/1IM4Tw9J1xvVRQLlT5AJ3FWQuWhjq5rka/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2014-15,,213,,"In the matter of:Application of HESCOM in respect of the Annual Performance Review for FY15, Annual Revenue Requirement for FY17-19 and Revision of Retail Supply Tariff for FY17, under Multi Year Tariff framework.",HESCOM RPO Compliance Order 2014-15,,30 Mar 2016,2016,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2015-16,https://drive.google.com/file/d/1vC8MW3gY4NL5uYmEPS96Ymug8p9LsWJT/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2015-16,,50,,HESCOM's Annual Performance Review (APR) For FY 16,HESCOM RPO Compliance Order 2015-16,,11 Apr 2017,2017,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/18lUBNF28yHMNMEvVI5qCyV1pinEbs1Jx/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2016-17,,50,,HESCOM's Annual Performance Review (APR) For FY 17,HESCOM RPO Compliance Order 2016-17,,14 May 2018,2018,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1FM9MZFR8mlnkTckGGhKBOSStFjz8VsEo/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2017-18,,50,,HESCOM's Annual Performance Review (APR) For FY 18,HESCOM RPO Compliance Order 2017-18,,30 May 2019,2019,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1iiTjAiPWVJfZwFrqBZJQbHqNlp5J2TqA/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2018-19,,50,,HESCOM's Annual Performance Review (APR) For FY 19,HESCOM RPO Compliance Order 2018-19,,4 Nov 2020,2020,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1kDS8ep6bPkJWKOCprocxD21b6CNzxZHA/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2019-20,,260,,"In the matter of: Application of the Hubli Electricity Supply Company Limited, in respect of the Annual Performance Review for FY20, Approval of revised Annual Revenue Requirement and Revision of Retail Supply Tariff for FY22 under Multi Year Tariff framework.",HESCOM RPO Compliance Order 2019-20,,9 Jun 2021,2021,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2020-21,https://drive.google.com/file/d/15wCMEDvjqoc_mvHc9kME7FkX1tfCkWdK/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2020-21,,269,,"In the matter of: Application of the Hubli Electricity Supply Company Limited, in respect of the Annual Performance Review for FY21, Approval of Annual Revenue Requirement for FY23 to FY25 and Revision of Retail Supply Tariff for FY23 under Multi Year Tariff framework.",HESCOM RPO Compliance Order 2020-21,,4 Apr 2022,2022,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2021-22,https://drive.google.com/file/d/1Ikaf3GYKCYpDvHrRR7QL1d771R0PZ37W/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2021-22,,50,,HESCOM's Annual Performance Review (APR) For FY 22,HESCOM RPO Compliance Order 2021-22,,12 May 2023,2023,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,HESCOM,KA-KERC-HESCOM-RPO-Compliance-Order-2022-23,https://drive.google.com/file/d/1G0yZ09h32BvpL9phcAlzv6EEPOPWlmA_/view?usp=drive_link,Parent,KA-KERC-HESCOM-RPO-Compliance-Order-2022-23,,216,,"In the matter of: Application for Annual Performance Review for FY23, Approval of Revised Annual Revenue Requirement for FY25 and Revision of Retail Supply Tariff for FY25 under Multi Year Tariff framework, filed by:",HESCOM RPO Compliance Order 2022-23,,28 Apr 2024,2024,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2014-15,https://drive.google.com/file/d/1S7oK6ve4KTIY3TtPxXQh6XOM3Fxn4Ft1/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2014-15,,213,,"In the matter of:Application of MESCOM in respect of the Annual Performance Review for FY15, Annual Revenue Requirement for FY17-19 and Revision of Retail Supply
Tariff for FY17, under Multi Year Tariff framework.",MESCOM RPO Compliance Order 2014-15,,30 Mar 2016,2016,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2015-16,https://drive.google.com/file/d/1awqkMFP1w_o8CBFq-rrMbpfAXM9VjoZk/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2015-16,,50,,MESCOM's Annual Performance Review (APR) For FY 16,MESCOM RPO Compliance Order 2015-16,,11 Apr 2017,2017,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/13mobWor-g-2AJcxLWVcBHP68b3won0x8/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2016-17,,50,,MESCOM's Annual Performance Review (APR) For FY 17,MESCOM RPO Compliance Order 2016-17,,14 May 2018,2018,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1TlgoweUkC0NQRI8QlQtDFUv8cMRu4Vci/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2017-18,,50,,MESCOM's Annual Performance Review (APR) For FY 18,MESCOM RPO Compliance Order 2017-18,,30 May 2019,2019,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/10s7k_EibT7OIBH5qVYMPPMh3yusC9Xa_/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2018-19,,50,,MESCOM's Annual Performance Review (APR) For FY 19,MESCOM RPO Compliance Order 2018-19,,4 Nov 2020,2020,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1xc_l98XcCzMQocFTEprmEsJ2jPcORbmQ/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2019-20,,261,,"In the matter of:Application of the Mangalore Electricity Supply Company Limited, in respect of the Annual Performance Review for FY20, Approval of Revised Annual Revenue Requirement for FY22 and Retail Supply Tariff for FY22, under Multi Year Tariff framework.",MESCOM RPO Compliance Order 2019-20,,9 Jun 2021,2021,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2020-21,https://drive.google.com/file/d/1VooOfWhiu3uubFc8hjWS_wM5awF3qENq/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2020-21,,273,,"In the matter of:Application of the Mangalore Electricity Supply Company Limited, in respect of the Annual Performance Review for FY21, Approval of Annual Revenue Requirement for FY23 to FY25 and Revision of Retail Supply Tariff for FY23, under Multi Year Tariff framework.",MESCOM RPO Compliance Order 2020-21,,4 Apr 2022,2022,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2021-22,https://drive.google.com/file/d/1KrAJ2qq2vlv3jYwTlhN6s64kIB3Xw5Sl/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2021-22,,50,,MESCOM's Annual Performance Review (APR) For FY 22,MESCOM RPO Compliance Order 2021-22,,12 May 2023,2023,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,MESCOM,KA-KERC-MESCOM-RPO-Compliance-Order-2022-23,https://drive.google.com/file/d/1_SdXACWngLwskON5AscZSfwV9Ziqscy1/view?usp=drive_link,Parent,KA-KERC-MESCOM-RPO-Compliance-Order-2022-23,,205,,"In the matter of Application for Annual Performance Review for FY23, Approval of Revised Annual Revenue Requirement for FY25 and Revision of Retail Supply Tariff for FY25 under Multi Year Tariff framework,",MESCOM RPO Compliance Order 2022-23,,28 Apr 2024,2024,,,,,Order,RPO,RPO Compliance,Active,KERC,Commission,,,pdf,,,
,,Checked,Gujarat,GJ,TPL A&S,GJ-GERC-TPL_A&S-RPO-Compliance-Order-2013-14,https://drive.google.com/file/d/1HBgOgV9PxXM2pmyVx7W_t5EUpOgswbeH/view?usp=drive_link,Parent,GJ-GERC-TPL_A&S-RPO-Compliance-Order-2013-14,,333,Petition No.1437 /2014,"In the matter of : Revision of minimum quantum of purchase (in %) from renewable
energy sources percentage targets for the year FY 2013-14 in view of supply constraints or other factors beyond the control of the licensee under the provisions of Regulation 4.2 of GERC (Procurement of Energy from Renewable Sources) Regulations, 2010.",TPL A&S RPO Compliance Order 2013-14,,8 Jan 2019,2019,Torrent Power Ltd.,"Gujarat Urja Vikas Nigam Ltd., Gujarat Energy Development Agency.",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,Checked,Gujarat,GJ,TPL,GJ-GERC-TPL_D-RPO-Compliance-Order-16012015,https://drive.google.com/file/d/1cUCeFZ-JJTjHD3F-IkPYZX868G026v58/view?usp=drive_link,Parent,GJ-GERC-TPL_D-RPO-Compliance-Order-16012015,,333,Petition No.1437 /2014,"In the matter of : Revision of minimum quantum of purchase (in %) from renewable energy sources percentage targets for the year FY 2013-14 in view of supply constraints or other factors beyond the control of the licensee under the provisions of Regulation 4.2 of GERC (Procurement of Energy from Renewable Sources) Regulations, 2010.",TPL_D RPO Compliance Order 16012015,,16 Jan 2015,2015,Torrent Power Ltd.,"Consumer Protection Action Committee, Consumer Education and Research Centre,RGE Surat Pvt. Ltd.,Indian Wind Power Association,Utility Users Welfare Association,Mahila Grahak Jagruti Abhiyan,Gujarat Wind Farm Ltd.,Hi Tech Solar",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,TPL A&S,GJ-GERC-TPL_A&S-RPO-Compliance-Order-2014-15,https://drive.google.com/file/d/1jQPr7OUAFVsKJf6SIVVEXsP_1vronk1u/view?usp=drive_link,Parent,GJ-GERC-TPL_A&S-RPO-Compliance-Order-2014-15,,319,Petition No. 1536 of 2015,"In the Matter of: Revision of targets of minimum quantum of purchase (in %) from renewable
energy sources for the FY 2014-15 in view of supply constraints or other factors
beyond the control of the licensee under the provisions of Regulation 4.2 of
GERC (Procurement of Energy from Renewable Sources) Regulations, 2010.",TPL A&S RPO Compliance Order 2014-15,,31 Dec 2016,2016,"Torrent Power Ltd.,",,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,TPL,GJ-GERC-TPL-RPO-Compliance-Order-2015-16,https://drive.google.com/file/d/11eZXFCOkMQj8k0DT5FKQKh-OpMdBcF_o/view?usp=drive_link,Parent,GJ-GERC-TPL-RPO-Compliance-Order-2015-16,,344,Petition No. 1615 of 2016,"In the matter of: Petition for revision of minimum quantum of purchase (in %) from renewable energy sources percentage targets for the FY 2015-16 in view of supply constraints or other factors beyond the control of the licensee under the provisions of Regulation 4.2 of the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010.",TPL RPO Compliance Order 2015-16,,26 Dec 2019,2019,Torrent Power Limited,"Indian Wind Energy Association, Shri K.K. Bajaj – Energy & Regulatory Expert",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,TPL,GJ-GERC-TPL_A&S-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/1BlxcMhBJ2OJCccZhBvqKNjqtNnrCow2I/view?usp=drive_linkk,Parent,GJ-GERC-TPL_A&S-RPO-Compliance-Order-2016-17,,376,Petition No. 1689 of 2017,"In the Matter of: Petition under Regulation 4.2 of the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 for revision of minimum quantum of purchase (in %) from renewable energy sources percentage targets for FY 2016–17 in view of supply constraints or other factors beyond the control of the licensee, for its Ahmedabad/Gandhinagar and Surat License area.",TPL A&S RPO Compliance Order 2016-17,,6 May 2020,2020,"Torrent Power Limited (TPL),","Shri Vishnubhai B. Desai, Shri K. K. Bajaj",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,Same year 2 Orders--ASK,Gujarat,GJ,TPL D,GJ-GERC-TPL_D-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/1BHxNv7aRwKLl3MarTOCuljZnuCWIrLYy/view?usp=drive_link,Parent,GJ-GERC-TPL-RPO-Compliance-Order-2016-17,,345,Petition No. 1690 of 2017,"In the Matter of: Petition under Regulation 4.2 of GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 for revision of minimum quantum of purchase (in %) from renewable energy sources percentage targets for FY 2016–17 in view of supply constraint or other factors beyond the control of the licensee, for its
Dahej License area.",TPL RPO Compliance Order 2016-17,,14 May 2020,2020,Torrent Power Limited (TPL),"Shri Vishnubhai B. Desai, Shri K. K. Bajaj",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,TPL,GJ-GERC-TPL-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1Ew1qYIa8ggKyUJVWWtyNoEHT74xAX7yj/view?usp=drive_link,Parent,GJ-GERC-TPL-RPO-Compliance-Order-2017-18,,270,Petition No. 1754 of 2018.,"In the Matter of: Petition under Regulation 4.1 of GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 as amended for minimum quantum of purchase (in %) from renewable energy sources for FY 2017–18, for its Ahmedabad/Gandhinagar and Surat License area.",TPL RPO Compliance Order 2017-18,,7 Oct 2020,2020,Torrent Power Limited (TPL).,,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,TPL,GJ-GERC-TPL-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1HpkSskTVOqEiOyzioigcAF06-Xrx51rD/view?usp=drive_link,Parent,GJ-GERC-TPL-RPO-Compliance-Order-2018-19,,372,Petition No. 1830 of 2019,"In the Matter of: Petition under Regulation 4.2 of GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 for revision of minimum quantum of purchase (in %) from renewable energy sources percentage targets for FY 2018–19 in view of supply constraint or other factors beyond the control of tthe licensee, for its Ahmedabad/Gandhinagar and Surat License area.",TPL RPO Compliance Order 2018-19,,4 May 2022,2022,Torrent Power Limited (TPL).,,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,TPL,GJ-GERC-TPL-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1GKeha80jrKCqmjh87uwVAnGmsY-lG2np/view?usp=drive_link,Parent,GJ-GERC-TPL-RPO-Compliance-Order-2019-20,,369,Petition No. 1901 of 2020,"In the Matter of: Petition under Regulation 4.1 and 4.2 of the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 for revision of minimum quantum of purchase (in %) from renewable energy sources for FY 2019–20 in view of te supply constraints and other factors beyond the control of the licensee, for its Ahmedabad/Gandhinagar and Surat License area.",TPL RPO Compliance Order 2019-20,,10 May 2022,2022,"Torrent Power Limited (TPL),",,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,MPSEZ,GJ-GERC-MPSEZ-RPO-Compliance-Order-2013-14,https://drive.google.com/file/d/1PBPwKNhPyqhD3ecxsuhk8SvYLo0anebW/view?usp=drive_link,Parent,GJ-GERC-MPSEZ-RPO-Compliance-Order-2013-14,,198,Petition No. 1442 of 2014,"In the Matter of: Compliance of the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and GERC (Procurement of Energy from Renewable Sources) (First Amendment) Regulations, 2014.",MPSEZ RPO Compliance Order 2013-14,,2 Jan 2019,2019,,"Gujarat Urja Vikas Nigam Ltd., Madhya Gujarat Vij Company Limited,Dakshin Gujarat Vij Company Limited,Uttar Gujarat Vij Company Limited,Paschim Gujarat Vij Company Limited,Torrent Energy Limited,Kandla Port Trust,MPSEZ Utilities Pvt. Limited, Jubilant Infrastructure Pvt. Limited,M/s. Aspen Infrastructure Limited,Gujarat Energy Development Agency",,,Order,RPO,RPO Compliance,Active,MERC,Commission,,,pdf,,,
,,,Gujarat,GJ,MPSEZ,GJ-GERC-MPSEZ-RPO-Compliance-Order-2014-15,https://drive.google.com/file/d/1HzerBpb4yZnqsmGTkSNdirrCTtyzBztZ/view?usp=drive_link,Parent,GJ-GERC-MPSEZ-RPO-Compliance-Order-2014-15,,280,Petition No.1542 /2015,"In the Matter of:Monitoring of RPO Compliance of the obligated entities for FY 2014-15 of GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and GERC (Procurement of Energy from Renewable Sources) (First Amendment) Regulations, 2014, notified by the Commission.",MPSEZ RPO Compliance Order 2014-15,,31 Dec 2016,2016,,"Torrent Energy Ltd., Kandla Port Trust, MPSEZ Utilities Pvt. Ltd., Jubilant Infrastructure Ltd., M/s. Aspen Infrastructure Ltd., GIFT Power Company Ltd. Gujarat Energy Development Agency",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,MPSEZ,GJ-GERC-MPSEZ-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/1TXIxRZ0vlKMvObt5CgntKJl0UcZdLgnN/view?usp=drive_link,Parent,GJ-GERC-MPSEZ-RPO-Compliance-Order-2016-17,,299,Petition No. 1677 of 2017,"In the matter of: Petition for compliance of the Gujarat Electricity Regulatory Commission (Procurement of Energy from Renewable Energy Sources) Regulations, 2010 and Gujarat Electricity Regulatory Commission (Procurement of Energy from Renewable Energy Sources) (First Amendment) Regulations, 2014.",MPSEZ RPO Compliance Order 2016-17,,27 May 2020,2020,MPSEZ Utilities Private Limited.,,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
